0.492763056736,0.832200549807,0.00263931657948,0.640912930114,0.178074704103,0.968890800672,0.659030913509,0.150486600588,0.695681274772,0.457886213785,0.954914540212,0.25279656045,0.940969828066,0.775785899083,0.764478091178,0.355303575363,0.719038161433,0.337423079148,0.592923656726,0.621420432911,0.531230567151,0.833837192032,0.0806351387655,0.890198954718,0.199955686521,0.619828113714,0.520765738592,0.175757806351,0.359973627462,0.728949091036,0.885937729436,0.314940235749,0.318794632108,0.86604805735,0.638280994664,0.35322597016,0.977569396965,0.994310298037,0.613997658138,0.542772894747,0.781467665337,0.833530822672,0.845350725082,0.649579342862,0.751432933386,0.0298509552098,0.324635837112,0.668392419416,0.478659861905,0.74246142992,0.189624317706,0.574768872636,0.0714144554658,0.694499503168,0.829045038899,0.570500812427,0.872975310267,0.317366872381,0.560690025992,0.30577569149,0.930883183603,0.138147828429,0.0269505427141,0.83756968804;0.365144519741,0.425640078579,0.677660742159,0.0917647259305,0.504850297447,0.839407678528,0.159258090298,0.176819176676,0.342804518401,0.544331670101,0.361923420637,0.398016327029,0.034223877815,0.911288705786,0.720251082516,0.344369528389,0.543888572676,0.635387291329,0.496388747945,0.950633128277,0.778020156482,0.955883868541,0.490191633528,0.592789481998,0.375585112882,0.645908940476,0.428865997754,0.117461283358,0.139878891654,0.94942909713,0.776100765665,0.726337169362,0.739528968166,0.69238129839,0.854088519323,0.275145627808,0.340379206425,0.832716949924,0.979970445857,0.208763670232,0.727497488101,0.918083620885,0.211685649229,0.34294310885,0.22294597969,0.0770382450151,0.666139668647,0.604171843262,0.560909203304,0.0251165657727,0.853069658853,0.376728206131,0.404671700292,0.50037067396,0.00406115263064,0.791079587547,0.944992955628,0.931394331304,0.381907901709,0.686737741753,0.70335590566,0.871914144898,0.541756257484,0.208407388463;0.465341130816,0.37793181733,0.663973507203,0.772536641227,0.655002266372,0.830889603285,0.787568677177,0.899633847159,0.74139474372,0.600208100257,0.711286827901,0.211571321326,0.134242796944,0.853505414711,0.393174062056,0.27865275147,0.590385997123,0.767646355588,0.106957272708,0.117081569026,0.0269278743854,0.891336433632,0.937533053382,0.192239713066,0.124154706591,0.975067500484,0.169132817952,0.35196666085,0.696393648652,0.0326062556259,0.782149379351,0.910164828744,0.342515109735,0.24574588669,0.886733933846,0.99671891399,0.580728548974,0.765939199576,0.674327986785,0.941365368582,0.338152357623,0.970383170747,0.692448560659,0.799793218386,0.609369862976,0.19157730016,0.0562414871194,0.970826172302,0.800979131987,0.615465933926,0.271699014445,0.706005897629,0.318534832853,0.611138061212,0.813526426033,0.931338774832,0.632092832566,0.870119580627,0.0740719759762,0.900351384895,0.791819130082,0.1343537818,0.0506378435264,0.0544348002513;39
0.496666107527,0.812511626435,0.827509071948,0.805991494575,0.891063068093,0.775884511836,0.388982669618,0.26117064675,0.925007249345,0.256653213355,0.125064736932,0.277520576505,0.702540573305,0.121534255273,0.430698207113,0.351037333692,0.973302057957,0.995003654388,0.0739584696246,0.171522898477,0.619513083567,0.504098394852,0.511354990387,0.578653110786,0.76999427144,0.839967809452,0.214027607434,0.268862712107,0.362303665726,0.647582631188,0.737266626409,0.860575400039,0.163465032881,0.897484886705,0.723455711641,0.618875960696,0.767444822606,0.619087669885,0.631462700149,0.945592080783,0.423889827913,0.662446253839,0.480526835158,0.134564492874,0.434065555327,0.571977021189,0.526720880387,0.441213122908,0.736187937053,0.395996300287,0.9275017357,0.651712032283,0.271461845125,0.543694619285,0.454212651582,0.00616695656872,0.763305211853,0.663996198985,0.611562602975,0.735861178431,0.105436311503,0.488250826029,0.623503256989,0.618226643526;0.34939042789,0.68339812895,0.927068028025,0.0262914468888,0.159932734873,0.563048604255,0.85570690054,0.526746680793,0.763012071798,0.106777655423,0.671187409203,0.0489810018519,0.287025152276,0.11060674693,0.176505668901,0.309457310314,0.7528846094,0.753891853513,0.882642639303,0.934167116931,0.52488467381,0.245371914305,0.0991119753963,0.15331995878,0.875212116394,0.049315692331,0.842307647945,0.535015232449,0.963373321257,0.383185675331,0.630967133361,0.870893209682,0.408019715072,0.785312455642,0.34107766443,0.384831910695,0.609392673634,0.851397180089,0.109231042892,0.364404981215,0.968639580144,0.1467696277,0.921078491567,0.131527088125,0.333113079882,0.407988899839,0.945259174008,0.0854830434627,0.369060417453,0.500290542118,0.837255282843,0.23636672272,0.0774023275559,0.00378387892504,0.0462408491751,0.14440026618,0.786965245706,0.159384210796,0.183569137923,0.453873581749,0.718973108081,0.848385052085,0.977654959896,0.0829430835244;0.812677457469,0.91620766379,0.325870859598,0.59430533602,0.704468343813,0.557852959339,0.00510705865285,0.971861791735,0.685137733786,0.720528390329,0.089164097608,0.824539826532,0.0509604095576,0.456089341672,0.88677613499,0.153498609809,0.753250078156,0.00851108648753,0.223601669095,0.173927988195,0.101489142442,0.245910379952,0.23452051215,0.226836181107,0.623882176494,0.501324490326,0.706510301228,0.177975688141,0.0360986868592,0.317648020355,0.72492571198,0.145502596505,0.637438089624,0.978434021551,0.782483810604,0.0532034191507,0.916672342612,0.564899125674,0.724346471555,0.761581097834,0.771291043534,0.837126050218,0.14710146119,0.995519458797,0.32813133387,0.67468956731,0.766202275373,0.713169163284,0.940824779444,0.109855152333,0.309118781226,0.413211411072,0.368173775443,0.537251073735,0.454086955575,0.916515418742,0.523033440166,0.140996062279,0.0225872878264,0.674530110726,0.74788703274,0.378820761025,0.259447106863,0.370637365094;67
0.124687392835,0.726827952932,0.994300753288,0.535136366296,0.804938849491,0.456999689862,0.432636540066,0.986184312521,0.569794975306,0.0017111045375,0.897973746715,0.557346769467,0.8396732091,0.959699413701,0.723656927469,0.948959683786,0.463013328648,0.587960992212,0.136673323676,0.919959247988,0.118039542442,0.0777563374258,0.250953539524,0.680530513907,0.52844485234,0.608174001622,0.686476208032,0.134775500261,0.847517025359,0.341733167374,0.000216683059684,0.770628864644,0.952677463283,0.690308136408,0.767679418942,0.514130612561,0.162610723647,0.550269052849,0.998151904839,0.870996368673,0.92919939569,0.75700415982,0.613628976975,0.96058913013,0.184323701398,0.0556988378835,0.603347307378,0.901059840029,0.175870594693,0.535143333779,0.81521704794,0.886067205951,0.0572296772277,0.767126070576,0.67068604161,0.0852517757687,0.0166075088313,0.609239035696,0.302956177077,0.0803357192847,0.98382923602,0.291312524366,0.682594131741,0.113837296533;0.734086001585,0.146721103506,0.381899741512,0.313209811188,0.707205642626,0.82258920402,0.741557655605,0.614556413237,0.648469438756,0.929694890638,0.429171151346,0.26904298302,0.919498698291,0.1508950431,0.467046748168,0.908389549207,0.516903647812,0.40980477806,0.694001267364,0.979434084071,0.235790609935,0.00534559784927,0.0526781407978,0.262769625582,0.775099220094,0.385862016365,0.781796047782,0.413497367618,0.134321735747,0.815167078676,0.637112445212,0.739044018158,0.943720193402,0.937775138433,0.859474326994,0.281333513528,0.797486645056,0.151303422582,0.662122814897,0.637565448848,0.735701980555,0.66777885623,0.634054098695,0.387472929247,0.523835578599,0.849496084904,0.691234750411,0.570120830785,0.0760286320449,0.306056851929,0.09730981644,0.488425236848,0.602549859072,0.240215692907,0.42792323962,0.184930666181,0.845522872277,0.987715189996,0.452693425962,0.920459168951,0.657622656934,0.533302985978,0.635223762142,0.0989558985459;0.606206555932,0.11048541253,0.611682995228,0.922128194759,0.348191849308,0.258054393823,0.755692557017,0.89974538424,0.35527558888,0.0661300856704,0.546575489458,0.998088674139,0.829927290952,0.926629464417,0.106205984502,0.230749248899,0.0231865153338,0.873027625386,0.992484560331,0.754339623801,0.0363823428929,0.0124627631495,0.541738795357,0.875523186935,0.486464401355,0.594845431911,0.98187163536,0.84590693218,0.199104529796,0.551539824902,0.50299695084,0.279062671137,0.491421251194,0.684747176853,0.39526771395,0.124616953713,0.515891247762,0.857197614185,0.900850145918,0.106249391317,0.177170066739,0.699069050482,0.67743283468,0.349416441567,0.300546727408,0.650294956072,0.97977478803,0.727149975013,0.609760719495,0.402230443179,0.0913193667904,0.66616226858,0.194914793163,0.431475257699,0.0923888019452,0.104691325946,0.094402692838,0.286765728626,0.443106918674,0.225152610534,0.615010242586,0.534606785327,0.944670705392,0.47312300409;86
0.45663219172,0.00722968966916,0.907740031821,0.521830974992,0.224409806971,0.271255517872,0.0254038304393,0.84924252807,0.0480409245755,0.292566687209,0.634730934113,0.861380430174,0.716746584691,0.156077787241,0.0854252400608,0.153725372419,0.808999240936,0.0223898231878,0.74458125966,0.850033976599,0.239378018618,0.538331769352,0.99298435833,0.00145275675628,0.901940650888,0.868293268117,0.225092717228,0.280810166728,0.593676254641,0.0279662849629,0.58686903236,0.669340701524,0.687540357552,0.756618457631,0.521925357114,0.27411141184,0.540875169846,0.199788249853,0.179218284573,0.390154139018,0.126305120428,0.525567460646,0.0809634694464,0.720387555295,0.536355911097,0.846482018317,0.190871660974,0.547129352164,0.769517007493,0.26530033717,0.586217683974,0.688599871113,0.809139394446,0.00482998483642,0.380601608174,0.949196647442,0.334748306208,0.87722124668,0.743295697787,0.484655158028,0.637232740647,0.851593446029,0.207757664279,0.245328812661;0.0673132911368,0.0968571815072,0.365088176894,0.325249976587,0.63406424172,0.131942958127,0.715844216606,0.748061542508,0.471636596032,0.98050326939,0.611266960438,0.215541744257,0.208165405648,0.438712840363,0.341124379802,0.697190884615,0.659023069559,0.0469876698402,0.165424883252,0.994386407947,0.00878054351504,0.513944039002,0.277723227109,0.511097604273,0.494436895186,0.885446923968,0.429091031001,0.440664279176,0.905621918514,0.98797727261,0.877132222747,0.679889435003,0.356439722857,0.556446473662,0.472213217933,0.7543814581,0.28404112059,0.744823828484,0.678017255641,0.435421808623,0.205726798693,0.445331457268,0.94764018994,0.579245742946,0.524716636848,0.026499440921,0.874698904846,0.947555131714,0.793292376793,0.241399852686,0.903462950039,0.660192023269,0.750592279895,0.0884717367828,0.113397978602,0.67009812289,0.340769564226,0.847821068071,0.730504055159,0.552664784362,0.602915884545,0.29648200552,0.00595789776582,0.531354557988;0.687511682006,0.766707663601,0.296673917052,0.454558540199,0.0759926399069,0.963603939626,0.514094547217,0.248440650033,0.734214748109,0.926633503514,0.30280620176,0.114903652114,0.507207934791,0.623370725148,0.378049660008,0.189493355217,0.174399328808,0.410128841451,0.8508948093,0.173822121971,0.912910051756,0.947393435025,0.696106884431,0.0674101288297,0.0712881954023,0.106299724376,0.964059340432,0.106601083998,0.369466766531,0.352521857069,0.529398072518,0.369632151934,0.574586087262,0.0681771088142,0.471401043275,0.409630500857,0.775395587616,0.848071848509,0.730633903239,0.528893456421,0.70631207149,0.728331988503,0.320505187141,0.947650160165,0.305927300537,0.207211851238,0.643127943771,0.643105843383,0.61527103063,0.764341142607,0.518945952403,0.218853236078,0.385740493688,0.791695023486,0.469754466038,0.0327168900213,0.220210554479,0.194764689714,0.126568827767,0.973686055351,0.571891076033,0.888557966262,0.906143880574,0.25919367042;58
0.479102123704,0.996603586994,0.26123499374,0.171051857042,0.52019771572,0.630282369528,0.0204037631967,0.934546417185,0.0751699288568,0.9802422102,0.787439693264,0.952766172383,0.0737261835227,0.972203106316,0.86864422601,0.131953868478,0.539739586795,0.238607391045,0.399543161973,0.42654951194,0.755744388674,0.790312619026,0.427847611099,0.432557823674,0.260009832918,0.856216578935,0.579903800104,0.900183930033,0.754776422283,0.888325336181,0.776811020734,0.400885723382,0.666186162427,0.0546209269804,0.802959845049,0.034763113198,0.376506986725,0.879685466399,0.201291909911,0.135784691651,0.0228708589187,0.951397956529,0.497489887525,0.978799256929,0.78078364144,0.953728413595,0.218745097857,0.826777869898,0.299610235808,0.61638493483,0.644994958094,0.209367703051,0.824071814584,0.961083142971,0.803242820085,0.0915324744009,0.957118199067,0.281753779366,0.943111138826,0.387653680803,0.857257216463,0.896612485064,0.55806574849,0.976681427971;0.189994244978,0.011128964379,0.932318647131,0.647156544171,0.62700624866,0.0453889264565,0.238996267861,0.687463803422,0.367915501623,0.916101765731,0.449162548915,0.0291976731552,0.153313179197,0.202063761662,0.797457681483,0.333773916389,0.50068784892,0.262602116399,0.939840390233,0.113707110973,0.355367726263,0.509824165425,0.573456023951,0.310182514868,0.0265340791126,0.437061502988,0.167132268842,0.0236979223523,0.837580505774,0.507688554817,0.0591701874317,0.346397820009,0.578697682572,0.0496657969178,0.299107306112,0.951591411888,0.186567115759,0.743559184317,0.385637103432,0.880852883915,0.618202334507,0.00256615877705,0.326471285113,0.515216021262,0.080689135384,0.295805880513,0.585843676884,0.619304435611,0.497947661357,0.202513857494,0.181015091722,0.613146536184,0.131754441874,0.860869920039,0.0111256715915,0.828835930129,0.0830156449282,0.788350092079,0.964357698907,0.845326278338,0.260037376816,0.998407227239,0.767895506158,0.145223334383;0.858456970367,0.891986289682,0.124462749448,0.870877644633,0.785879540729,0.185618408458,0.618303071656,0.588228707681,0.302326124481,0.0268376885627,0.208531301369,0.847916875276,0.567417093494,0.462781527963,0.495416047395,0.0101682835445,0.401454968624,0.669190158016,0.346738610773,0.160201922261,0.0180695107773,0.681615657396,0.000423395899765,0.703874183404,0.903035523587,0.457280851198,0.529993631787,0.0064401555957,0.0898731734715,0.201812390009,0.985905886859,0.574410216901,0.0174527790587,0.682246583601,0.792735942805,0.869523026036,0.091692334202,0.706741480488,0.793586490306,0.800194693786,0.347736812111,0.0568835394754,0.158391964679,0.841094937142,0.354046324989,0.4197371532,0.974538146392,0.930770948894,0.905074210327,0.961962003955,0.926032521551,0.830701399333,0.210465156329,0.65868979395,0.469518703955,0.284509008223,0.576120906564,0.47976725608,0.911932553397,0.128046395616,0.680543274398,0.342065432238,0.65445840011,0.59093472014;56
0.552637298125,0.798252924727,0.0632698760221,0.00616016432462,0.151775275675,0.880387096653,0.892193926795,0.482173251751,0.012684703709,0.928277013229,0.546506923726,0.164925962186,0.52524120847,0.229888641262,0.595025375782,0.861865933626,0.98760894229,0.720865565921,0.516562835582,0.453806164314,0.416328745642,0.369664145921,0.723145816186,0.746444895989,0.507702133244,0.264543577369,0.0602205460676,0.642564238164,0.381251490985,0.362985981102,0.231315112845,0.422339718444,0.304222958745,0.673360374758,0.0888005145533,0.659905773708,0.541967903187,0.632744583438,0.228162424059,0.223748654823,0.144502691505,0.106027620006,0.940339163297,0.779395898483,0.356466306142,0.597296500399,0.642723448915,0.824842913045,0.333824542018,0.415923303829,0.673178910787,0.430979039795,0.9526781682,0.805092431204,0.495088660807,0.0168209515999,0.978131702302,0.861097931754,0.145466415014,0.647182096357,0.581732671857,0.987787057651,0.436234700885,0.88488616073;0.746459172245,0.570040311342,0.458138941949,0.674545422657,0.293740287582,0.395651829091,0.408658024494,0.792341703321,0.343606253909,0.131622143468,0.859862228806,0.0719296629395,0.725920546361,0.571446850554,0.224269472526,0.952307389494,0.422588736649,0.36402907179,0.287071831587,0.041558562464,0.651895810837,0.749986533729,0.424202868952,0.414057753631,0.563681006517,0.869069711823,0.380942228456,0.677389604547,0.388868445485,0.259563251556,0.718499941759,0.570577390634,0.900124204971,0.54948104847,0.750966709788,0.00222398122619,0.577114820707,0.672226724217,0.594640506059,0.973539499339,0.0243861381045,0.44159508043,0.856323098019,0.590968898576,0.218838913064,0.224188376399,0.00639162326156,0.295864961714,0.976527301662,0.704180730432,0.0439166586521,0.355330379043,0.987679618158,0.808677444123,0.727734371243,0.453734754229,0.907309924085,0.0999685143461,0.269667793376,0.0926787789368,0.56352729809,0.0308713814095,0.772027290162,0.862061325098;0.485077890936,0.0749948566377,0.176745526391,0.13986503473,0.261419581702,0.195517432022,0.418238848301,0.200890735693,0.52156735832,0.687366971535,0.60293692318,0.850266786367,0.953362416442,0.875739007932,0.251776530736,0.4518300151,0.27886983109,0.51357651392,0.385839398193,0.934613899027,0.936218719052,0.403864563899,0.912279597807,0.552187767471,0.312599068743,0.3751564331,0.430697714912,0.275757021822,0.0133759895239,0.400978955168,0.97061636284,0.268918593116,0.525560053277,0.738205018486,0.650012476792,0.960829859637,0.989449965512,0.546239664077,0.464925279512,0.819744187439,0.559960255743,0.91132972525,0.469899745781,0.594209297889,0.785765993485,0.764086489795,0.732569446396,0.6618999165,0.0335191231095,0.238909999141,0.251953852825,0.880262920458,0.373644685398,0.48779121955,0.267857409933,0.0398681250921,0.111512063054,0.0506585334827,0.252450229708,0.273791686812,0.297043590681,0.482504783042,0.210461337598,0.923954231379;41
0.0539522023192,0.041127582456,0.250873056829,0.989258650103,0.122308237593,0.829757744332,0.858376161102,0.717575146605,0.639699271353,0.794829939963,0.916422303458,0.508086400913,0.200735413862,0.745973647577,0.36363434799,0.102064897003,0.919677528604,0.897237228067,0.689637045782,0.0524860118193,0.694534784292,0.00434002847043,0.2427441862,0.744717088798,0.220558342303,0.943838945188,0.424149218452,0.981368467227,0.0548460497181,0.171416842613,0.865628416298,0.630942704046,0.0957944562642,0.387655739353,0.0229906489558,0.121756860867,0.2703528351,0.0745396990774,0.980817010263,0.536256484773,0.987130156176,0.0248563067994,0.422395916822,0.753870651706,0.843119051771,0.88086204224,0.933836684114,0.913488162863,0.267782218687,0.714933909283,0.856478622594,0.514542930081,0.203774528687,0.587010991679,0.145761147361,0.240209029291,0.556397468503,0.421933507887,0.295752294621,0.665833132949,0.720962006106,0.397622803846,0.971783836417,0.135683188852;0.13758578353,0.796581194041,0.339913781881,0.800392503235,0.622965257399,0.107968581493,0.913215120425,0.923352228738,0.608891082748,0.745114062413,0.645414062551,0.0897818032252,0.449943680159,0.673933301341,0.289788335117,0.458136720442,0.651214486732,0.513941196728,0.580204140239,0.726856077389,0.595440395754,0.128183376026,0.971631718667,0.536919074003,0.592426712596,0.86109803802,0.704437818643,0.401926534932,0.804556695579,0.115282751988,0.127231586409,0.907519651886,0.153557478511,0.321721287538,0.552769053376,0.245956263624,0.903087287395,0.474636903902,0.488718018345,0.475314581465,0.433838257086,0.706001336358,0.475825961856,0.758079977414,0.231065972201,0.970579683641,0.933568717647,0.201926396756,0.329388722301,0.802635295617,0.801089226529,0.302101936211,0.484153321195,0.677776581005,0.968717505622,0.941046564915,0.242813082552,0.621705580671,0.216957579198,0.0295510234624,0.932662145828,0.261023709745,0.384515135534,0.200318535295;0.325563686334,0.110295042163,0.219935955131,0.200184859142,0.433237009476,0.6893320834,0.432524115213,0.273764744722,0.432062681937,0.00124009988054,0.462160600858,0.812844336274,0.792985906235,0.904699012568,0.857779997134,0.593112670151,0.0319843687792,0.149181181321,0.12695601634,0.29688675517,0.324314941731,0.402538498306,0.76000076951,0.395262727009,0.0266162709172,0.0670168117783,0.562498964455,0.713307665497,0.678109564153,0.635380980425,0.726903077475,0.635425820481,0.423825385938,0.447328736155,0.908294181657,0.119172498863,0.965758901855,0.456787783959,0.334798686133,0.380728482016,0.090728039312,0.453403791374,0.0543154051898,0.379375362366,0.899704913384,0.181912616391,0.555469243163,0.979508148849,0.472433629586,0.764036470403,0.469829606095,0.0960230016652,0.872445687157,0.469051624945,0.426149760273,0.679308701871,0.734932542335,0.632207397531,0.974255107087,0.509704452043,0.823021646273,0.13187373382,0.546909460077,0.97563179147;49
0.82137611289,0.508579550725,0.282604083168,0.897129973758,0.725463047967,0.21672895325,0.482085037245,0.993195102613,0.725549685912,0.830855064714,0.707288172928,0.768185300746,0.729153440601,0.715837801534,0.935601628104,0.772507369372,0.985448360058,0.713913425805,0.360940162678,0.5845925605,0.861793258412,0.769572143064,0.520595645206,0.722289582886,0.354998368791,0.954360101069,0.260023472832,0.393002594897,0.316490648091,0.329095093913,0.645946091757,0.649641910788,0.310274185033,0.688149179651,0.511843090647,0.378111600808,0.699307108562,0.367162826785,0.202143967951,0.382130894487,0.470853747702,0.789762016076,0.340284758571,0.257096020667,0.289833414737,0.88440038067,0.64710337956,0.151820918586,0.103739183095,0.334301882453,0.295472322436,0.265020499058,0.883928070259,0.466671513085,0.187729615988,0.308929694098,0.957798082357,0.614123200371,0.330008583201,0.684055983654,0.181191625625,0.15522934391,0.28660785942,0.431775432735;0.400167939154,0.814583452836,0.271961306711,0.36089974911,0.905600659549,0.667630778597,0.409897703519,0.47515181076,0.273958845274,0.374908287654,0.451707522635,0.692367565678,0.0652209493281,0.775427152384,0.993466789882,0.741734845341,0.408856617192,0.0317976176325,0.0114388515314,0.433616063235,0.374789599728,0.638120935477,0.0314374123764,0.719569719227,0.0140257568122,0.375606501077,0.0729410933422,0.304978900371,0.0103129287628,0.605802700671,0.337874291428,0.463788996538,0.727090795804,0.926556014539,0.206210038825,0.945769610872,0.272355279338,0.569105177934,0.684167241619,0.554597501638,0.055300392033,0.0168889304778,0.878425358944,0.820440111077,0.965515438848,0.555589167326,0.774406855612,0.127041140651,0.925692753026,0.281210424089,0.0599153288719,0.612636292901,0.669395697626,0.609101389659,0.268929573163,0.51366644161,0.771904047472,0.797855296836,0.849176893041,0.365404161277,0.502287856586,0.474253651999,0.616093155762,0.181918232483;0.0335640766742,0.418081631642,0.108882456478,0.602371592875,0.106834712075,0.113938927757,0.719152865965,0.615998271608,0.866149493047,0.643741773712,0.468801397785,0.308134869272,0.0905734990985,0.452624506439,0.717375017646,0.795071645138,0.951646882715,0.400516770368,0.12521107761,0.027775254434,0.986056502912,0.370770385147,0.542392023697,0.326204201847,0.450996196274,0.750043801837,0.0140057865607,0.435362630924,0.210455805549,0.505975265667,0.912148833249,0.658459804236,0.459525585303,0.563611738241,0.426629219118,0.928814810098,0.305393354694,0.217098079797,0.496291425053,0.558110683436,0.127933941674,0.412130654688,0.776180150248,0.822091138589,0.333893089911,0.947218584216,0.140454013436,0.428449605738,0.793468690581,0.580654191697,0.306472776055,0.601809005079,0.805281983493,0.33655528305,0.826136457601,0.172198199251,0.186519166502,0.155870257918,0.77526581258,0.456230321752,0.159010668773,0.267831280749,0.100885038287,0.581528265285;33
0.0812809589596,0.323115952499,0.954494462867,0.790971968716,0.413199772417,0.494658327352,0.417538257404,0.465182000383,0.349153568154,0.724494463309,0.093291817444,0.32801027787,0.0581722770984,0.00174390441559,0.18645441579,0.927103583785,0.247131429246,0.491837135659,0.788438437608,0.286583680444,0.0882918035854,0.43523364992,0.573860698746,0.165529953429,0.211200607486,0.221083157115,0.210071091147,0.996054064589,0.911908112507,0.238785456628,0.412146034603,0.593809758243,0.253450778953,0.524488714354,0.991822212383,0.425128931687,0.159120703738,0.0837443526759,0.735905730304,0.606193729588,0.230862701394,0.436452887923,0.218719929793,0.283250922569,0.174781068497,0.596699737194,0.722138527437,0.0516395023064,0.234132314611,0.850554884401,0.759559668736,0.84785748397,0.331160267358,0.484302633872,0.809437274338,0.0960114360534,0.00822943904525,0.0779169839257,0.175056721689,0.902433810472,0.63626274768,0.883884468543,0.0872590825137,0.245129145126;0.509083949689,0.0703679263845,0.414166257842,0.136533784646,0.814093511842,0.438861858619,0.39478693504,0.952152197417,0.928573431298,0.705097509884,0.824892564385,0.685500222105,0.0914039061967,0.968794099394,0.310145019757,0.294492946044,0.190660882773,0.0441220062098,0.354129990077,0.721458113602,0.685944629863,0.547615088208,0.212431467365,0.162274077383,0.224103522198,0.93365315886,0.390983911627,0.159360285128,0.407559164095,0.995501225556,0.077256215588,0.442401082779,0.581385943437,0.287669623557,0.551764076386,0.94441449068,0.755418164484,0.468777834202,0.730354350375,0.362053839321,0.297632315228,0.365844349315,0.0711819783023,0.0425694430468,0.824331781403,0.599499511064,0.190886263553,0.636239671608,0.398422149284,0.810532405598,0.470440502823,0.122507892837,0.910623181039,0.0981189708438,0.537063583267,0.664206498308,0.938832814134,0.705190271213,0.140055371868,0.318100788826,0.534625984046,0.624090706481,0.299194879193,0.620428714214;0.278253958684,0.107223220637,0.112101671549,0.562489277135,0.0455415186728,0.950901204717,0.742523622294,0.780391370449,0.918027919044,0.849631775548,0.796991485016,0.611242221667,0.219120688627,0.469898427685,0.998350485533,0.166463726648,0.374079976449,0.691141841976,0.236171600076,0.0405608484951,0.715989791805,0.353017078373,0.590765243987,0.155750662654,0.675456809318,0.662701057307,0.602242726688,0.206825307201,0.289144019201,0.65341833492,0.676571153527,0.744610987749,0.801146543844,0.897591979478,0.587629070372,0.320599396751,0.823601953579,0.963214945623,0.494005013639,0.339077334914,0.567610375473,0.234406336988,0.85657894743,0.903673206945,0.157737856329,0.196859577174,0.0355952174485,0.0298458005006,0.710605428874,0.315766699342,0.342476628463,0.794073069433,0.975126208416,0.222246386081,0.667969347729,0.999059194909,0.200834525348,0.567014086119,0.137816633963,0.946200518946,0.421226791382,0.455980718541,0.97427230181,0.0683601587426;67
0.606586939352,0.77396970676,0.509053990913,0.494550225194,0.581685423376,0.770287675986,0.426794982122,0.776329105738,0.0591804298342,0.617971756753,0.897595892997,0.607731078272,0.837065399815,0.582194023445,0.525084290175,0.96437748192,0.500488535915,0.69578563664,0.425206209044,0.175812093523,0.877976514278,0.300180315575,0.759762879709,0.0644023778766,0.896629083658,0.359824819842,0.423106285812,0.376098880569,0.737865867663,0.442823120402,0.328547900623,0.442960391729,0.888067308722,0.488705892233,0.0207889776467,0.203723378967,0.646611493824,0.493766032961,0.90726936132,0.843954422873,0.258388310314,0.751903756968,0.139554394008,0.473521949726,0.692803572866,0.453031257062,0.550735393795,0.756816036825,0.256527062792,0.346559065519,0.724493029473,0.858333341838,0.102888775458,0.792680499461,0.327795510026,0.470454091262,0.572430539565,0.244441172135,0.0947744589015,0.00875560544066,0.349680248505,0.336528554025,0.837057695633,0.768259591555;0.0827481021539,0.810843330943,0.591781826939,0.576083048333,0.908157597323,0.511233077591,0.232530700959,0.670858496811,0.0339177685948,0.162811597346,0.956610820981,0.383872458572,0.609138387984,0.454923689114,0.998658580321,0.355284666131,0.741939305428,0.879206447766,0.29154071773,0.793491064556,0.700288326927,0.195779323847,0.662723484326,0.0413068232232,0.185642197494,0.811985307294,0.474753207645,0.474310336035,0.763563121566,0.116368301575,0.172492083436,0.657524141461,0.930637958992,0.949049924017,0.659816876045,0.362337959751,0.118414862817,0.347945923057,0.0944766781175,0.594662626479,0.845511593882,0.957233521268,0.628155013177,0.739247475916,0.259612027356,0.594529134801,0.83137869144,0.750010971195,0.53979988923,0.92611245969,0.23283550123,0.306342548954,0.693339518171,0.782338372692,0.67980084931,0.905571255571,0.647275823786,0.769719947802,0.117239581233,0.593435958966,0.108074409882,0.566560016587,0.719119850817,0.606802934782;0.138175676091,0.344398150796,0.860782853471,0.637760841743,0.982930468477,0.810523449365,0.571558946513,0.0502440157363,0.899079639689,0.901288051611,0.10289031126,0.722809448242,0.960312106426,0.578716055892,0.94304383801,0.108237538326,0.975582792254,0.718912567799,0.44903817128,0.521761712076,0.732008909494,0.0342596516133,0.424157501199,0.943880342159,0.0030521236371,0.498214941282,0.224853727714,0.254537853775,0.0755986237727,0.102781743012,0.344928074933,0.855380714836,0.671519795947,0.816676033701,0.172691007417,0.060944167202,0.396616528752,0.561741567491,0.279874501012,0.875123733735,0.163773802891,0.0293256776092,0.360785897318,0.570047360316,0.645916196133,0.682336925689,0.0322205858104,0.57717057338,0.380979640132,0.988441304566,0.25612886677,0.355476153817,0.429878135446,0.399099786529,0.832545054449,0.827620170777,0.651418856133,0.411650747778,0.401726099034,0.113733468001,0.282570742516,0.428418897501,0.828516109147,0.805082852022;17
